1.140000000000000000e+02,5.959815397978019714e+07
1.150000000000000000e+02,5.959811562115149945e+07
1.160000000000000000e+02,5.959819626556059718e+07
1.170000000000000000e+02,5.959825412514259666e+07
1.180000000000000000e+02,5.959818657309009880e+07
1.190000000000000000e+02,5.959822535104560107e+07
1.200000000000000000e+02,5.959821067396020144e+07
1.210000000000000000e+02,5.959822963684839755e+07
1.220000000000000000e+02,5.959814415173249692e+07
1.230000000000000000e+02,5.959816738992360234e+07
1.240000000000000000e+02,5.959811207081270218e+07
1.250000000000000000e+02,5.959820918001739681e+07
1.260000000000000000e+02,5.959802564081580192e+07
1.270000000000000000e+02,5.959814587157200277e+07
1.280000000000000000e+02,5.959815735528510064e+07
1.290000000000000000e+02,5.959812970817569643e+07
1.300000000000000000e+02,5.959819162366919965e+07
1.310000000000000000e+02,5.959805265731710196e+07
1.320000000000000000e+02,5.959813159480100125e+07
1.330000000000000000e+02,5.959815063275100291e+07
1.340000000000000000e+02,5.959822656410159916e+07
1.350000000000000000e+02,5.959807487141089886e+07
1.360000000000000000e+02,5.959812603149410337e+07
1.370000000000000000e+02,5.959809148213099688e+07
1.380000000000000000e+02,5.959811051743940264e+07
1.390000000000000000e+02,5.959812580446200073e+07
1.400000000000000000e+02,5.959810901041030139e+07
1.410000000000000000e+02,5.959807390935420245e+07
1.420000000000000000e+02,5.959810008392900229e+07
1.430000000000000000e+02,5.959808369713979959e+07
1.440000000000000000e+02,5.959804030742070079e+07
1.450000000000000000e+02,5.959793970898339897e+07
1.460000000000000000e+02,5.959802481638099998e+07
1.470000000000000000e+02,5.959806120043519884e+07
1.480000000000000000e+02,5.959804235361240059e+07
1.490000000000000000e+02,5.959785523675969988e+07
1.500000000000000000e+02,5.959791758729510009e+07
1.510000000000000000e+02,5.959805341619429737e+07
1.520000000000000000e+02,5.959813675883500278e+07
1.530000000000000000e+02,5.959790464559079707e+07
1.540000000000000000e+02,5.959789917118070275e+07
1.550000000000000000e+02,5.959787048193740100e+07
1.560000000000000000e+02,5.959798777926470339e+07
1.570000000000000000e+02,5.959798295198439807e+07
1.580000000000000000e+02,5.959784598061709851e+07
1.590000000000000000e+02,5.959790188238769770e+07
1.600000000000000000e+02,5.959805667421880364e+07
1.610000000000000000e+02,5.959788982622060180e+07
1.620000000000000000e+02,5.959795925792390108e+07
1.630000000000000000e+02,5.959791454257710278e+07
1.640000000000000000e+02,5.959782913755279779e+07
1.650000000000000000e+02,5.959784984620209783e+07
1.660000000000000000e+02,5.959789884380769730e+07
1.670000000000000000e+02,5.959779009868259728e+07
1.680000000000000000e+02,5.959780296023719758e+07
1.690000000000000000e+02,5.959779857980079949e+07
1.700000000000000000e+02,5.959779084714370221e+07
1.710000000000000000e+02,5.959792726865030080e+07
1.720000000000000000e+02,5.959784934025979787e+07
1.730000000000000000e+02,5.959775591538190097e+07
1.740000000000000000e+02,5.959780808874790370e+07
1.750000000000000000e+02,5.959773873186039925e+07
1.760000000000000000e+02,5.959775220836520195e+07
1.770000000000000000e+02,5.959776774183209985e+07
1.780000000000000000e+02,5.959768200322359800e+07
1.790000000000000000e+02,5.959777196362210065e+07
1.800000000000000000e+02,5.959777423781350255e+07
1.810000000000000000e+02,5.959778787378309667e+07
1.820000000000000000e+02,5.959771073102069646e+07
1.830000000000000000e+02,5.959771822743439674e+07
1.840000000000000000e+02,5.959762990182919800e+07
1.850000000000000000e+02,5.959772262739159912e+07
1.860000000000000000e+02,5.959774531227640063e+07
1.870000000000000000e+02,5.959793161823409796e+07
1.880000000000000000e+02,5.959772016844269633e+07
1.890000000000000000e+02,5.959775856582880020e+07
1.900000000000000000e+02,5.959765753759010136e+07
1.910000000000000000e+02,5.959777216126529872e+07
1.920000000000000000e+02,5.959774765115930140e+07
1.930000000000000000e+02,5.959774875699619949e+07
1.940000000000000000e+02,5.959766964556360245e+07
1.950000000000000000e+02,5.959776263099379838e+07
1.960000000000000000e+02,5.959766040530110151e+07
1.970000000000000000e+02,5.959767960827829689e+07
1.980000000000000000e+02,5.959763949484679848e+07
1.990000000000000000e+02,5.959753780028580129e+07
2.000000000000000000e+02,5.959754913091520220e+07
2.010000000000000000e+02,5.959757356874419749e+07
2.020000000000000000e+02,5.959761750316280127e+07
2.030000000000000000e+02,5.959759827181769907e+07
2.040000000000000000e+02,5.959755710627420247e+07
2.050000000000000000e+02,5.959756105507609993e+07
2.060000000000000000e+02,5.959764099546480179e+07
2.070000000000000000e+02,5.959763579725410044e+07
2.080000000000000000e+02,5.959758590124130249e+07
2.090000000000000000e+02,5.959756965506649762e+07
2.100000000000000000e+02,5.959756517257110029e+07
2.110000000000000000e+02,5.959752333523750305e+07
2.120000000000000000e+02,5.959755057122240216e+07
2.130000000000000000e+02,5.959748336439750344e+07
2.140000000000000000e+02,5.959754032679980248e+07
2.150000000000000000e+02,5.959756126248359680e+07
2.160000000000000000e+02,5.959754890887310356e+07
2.170000000000000000e+02,5.959744289619019628e+07
2.180000000000000000e+02,5.959741893000219762e+07
2.190000000000000000e+02,5.959740097799679637e+07
2.200000000000000000e+02,5.959750347572659701e+07
2.210000000000000000e+02,5.959749817915160209e+07
2.220000000000000000e+02,5.959756928869020194e+07
2.230000000000000000e+02,5.959740567651859671e+07
2.240000000000000000e+02,5.959742402471770346e+07
2.250000000000000000e+02,5.959744514186719805e+07
2.260000000000000000e+02,5.959748029473250359e+07
2.270000000000000000e+02,5.959758785625100136e+07
2.280000000000000000e+02,5.959749159020009637e+07
2.290000000000000000e+02,5.959726433427249640e+07
2.300000000000000000e+02,5.959737467130079865e+07
2.310000000000000000e+02,5.959745180700969696e+07
2.320000000000000000e+02,5.959734699199710041e+07
2.330000000000000000e+02,5.959744471664059907e+07
2.340000000000000000e+02,5.959738775342100114e+07
2.350000000000000000e+02,5.959756008148130029e+07
2.360000000000000000e+02,5.959747250927639753e+07
2.370000000000000000e+02,5.959735494465140253e+07
2.380000000000000000e+02,5.959741114148829877e+07
2.390000000000000000e+02,5.959740998999699950e+07
2.400000000000000000e+02,5.959736858167009801e+07
2.410000000000000000e+02,5.959741574932400137e+07
2.420000000000000000e+02,5.959734464873059839e+07
2.430000000000000000e+02,5.959744166852919757e+07
2.440000000000000000e+02,5.959748853766710311e+07
2.450000000000000000e+02,5.959738100085350126e+07
2.460000000000000000e+02,5.959748117640139908e+07
2.470000000000000000e+02,5.959733598622649908e+07
2.480000000000000000e+02,5.959742640819050372e+07
2.490000000000000000e+02,5.959745553557209671e+07
2.500000000000000000e+02,5.959740857716509700e+07
2.510000000000000000e+02,5.959748697701770067e+07
2.520000000000000000e+02,5.959743899450270087e+07
2.530000000000000000e+02,5.959738863597559929e+07
2.540000000000000000e+02,5.959748189323639870e+07
2.550000000000000000e+02,5.959735396664740145e+07
2.560000000000000000e+02,5.959724939261440188e+07
2.570000000000000000e+02,5.959733151544740051e+07
2.580000000000000000e+02,5.959729371747159958e+07
2.590000000000000000e+02,5.959752303436230123e+07
2.600000000000000000e+02,5.959748206337589771e+07
2.610000000000000000e+02,5.959725960081250221e+07
2.620000000000000000e+02,5.959730727617070079e+07
2.630000000000000000e+02,5.959746632514090091e+07
2.640000000000000000e+02,5.959742960617169738e+07
2.650000000000000000e+02,5.959738767134760320e+07
2.660000000000000000e+02,5.959733838677930087e+07
2.670000000000000000e+02,5.959746359646130353e+07
2.680000000000000000e+02,5.959753831788250059e+07
2.690000000000000000e+02,5.959735899541330338e+07
2.700000000000000000e+02,5.959739904923249781e+07
2.710000000000000000e+02,5.959741265373229980e+07
2.720000000000000000e+02,5.959738267197079957e+07
2.730000000000000000e+02,5.959738592616470158e+07
2.740000000000000000e+02,5.959723944028519839e+07
2.750000000000000000e+02,5.959745922576469928e+07
2.760000000000000000e+02,5.959732383409260213e+07
2.770000000000000000e+02,5.959737847064790130e+07
2.780000000000000000e+02,5.959755502766609937e+07
2.790000000000000000e+02,5.959731716236869991e+07
2.800000000000000000e+02,5.959732365590240061e+07
2.810000000000000000e+02,5.959747697024010122e+07
2.820000000000000000e+02,5.959730509610749781e+07
2.830000000000000000e+02,5.959733165597770363e+07
2.840000000000000000e+02,5.959735467286349833e+07
2.850000000000000000e+02,5.959732487057500333e+07
2.860000000000000000e+02,5.959722560606519878e+07
2.870000000000000000e+02,5.959723537011820078e+07
2.880000000000000000e+02,5.959719736559479684e+07
2.890000000000000000e+02,5.959723255747179687e+07
2.900000000000000000e+02,5.959732053344350308e+07
2.910000000000000000e+02,5.959727478590819985e+07
2.920000000000000000e+02,5.959724412358660251e+07
2.930000000000000000e+02,5.959723150358200073e+07
2.940000000000000000e+02,5.959731718695619702e+07
2.950000000000000000e+02,5.959744994590529799e+07
2.960000000000000000e+02,5.959732725944829732e+07
2.970000000000000000e+02,5.959727390735639632e+07
2.980000000000000000e+02,5.959707504990530014e+07
2.990000000000000000e+02,5.959699911304780096e+07
3.000000000000000000e+02,5.959721082820809633e+07
3.010000000000000000e+02,5.959711804152730107e+07
3.020000000000000000e+02,5.959730891750100255e+07
3.030000000000000000e+02,5.959721812181449682e+07
3.040000000000000000e+02,5.959704564956729859e+07
3.050000000000000000e+02,5.959708344912599772e+07
3.060000000000000000e+02,5.959710124546089768e+07
3.070000000000000000e+02,5.959712787335550040e+07
3.080000000000000000e+02,5.959713862233590335e+07
3.090000000000000000e+02,5.959711817808499932e+07
3.100000000000000000e+02,5.959701224084279686e+07
3.110000000000000000e+02,5.959711437691500038e+07
3.120000000000000000e+02,5.959710792850299925e+07
3.130000000000000000e+02,5.959705698012589663e+07
3.140000000000000000e+02,5.959709445250680298e+07
3.150000000000000000e+02,5.959714327546689659e+07
3.160000000000000000e+02,5.959705963746859878e+07
3.170000000000000000e+02,5.959715727898240089e+07
3.180000000000000000e+02,5.959716613015440106e+07
3.190000000000000000e+02,5.959719541256350279e+07
3.200000000000000000e+02,5.959698747922570258e+07
3.210000000000000000e+02,5.959705308266779780e+07
3.220000000000000000e+02,5.959714401357720047e+07
3.230000000000000000e+02,5.959705528986810148e+07
3.240000000000000000e+02,5.959711761264450103e+07
3.250000000000000000e+02,5.959695621956750005e+07
3.260000000000000000e+02,5.959701335272960365e+07
3.270000000000000000e+02,5.959703002212969959e+07
3.280000000000000000e+02,5.959694849675109982e+07
3.290000000000000000e+02,5.959700098277620226e+07
3.300000000000000000e+02,5.959694866632600129e+07
3.310000000000000000e+02,5.959681722984509915e+07
3.320000000000000000e+02,5.959698523188679665e+07
3.330000000000000000e+02,5.959702024359180033e+07
3.340000000000000000e+02,5.959686581201169640e+07
3.350000000000000000e+02,5.959688280432319641e+07
3.360000000000000000e+02,5.959685836806820333e+07
3.370000000000000000e+02,5.959683891650869697e+07
3.380000000000000000e+02,5.959694207155950367e+07
3.390000000000000000e+02,5.959678883939170092e+07
3.400000000000000000e+02,5.959681408313079923e+07
3.410000000000000000e+02,5.959681572847180068e+07
3.420000000000000000e+02,5.959686792390819639e+07
3.430000000000000000e+02,5.959701368141599745e+07
3.440000000000000000e+02,5.959694247723820060e+07
3.450000000000000000e+02,5.959684867655179650e+07
3.460000000000000000e+02,5.959684590312200040e+07
3.470000000000000000e+02,5.959682176081179827e+07
3.480000000000000000e+02,5.959678915748210251e+07
3.490000000000000000e+02,5.959675227423769981e+07
3.500000000000000000e+02,5.959685318133780360e+07
3.510000000000000000e+02,5.959677647663539648e+07
3.520000000000000000e+02,5.959682109240350127e+07
3.530000000000000000e+02,5.959691664261150360e+07
3.540000000000000000e+02,5.959694943455740064e+07
3.550000000000000000e+02,5.959679829042959958e+07
3.560000000000000000e+02,5.959692257077550143e+07
3.570000000000000000e+02,5.959687423048730195e+07
3.580000000000000000e+02,5.959674544100770354e+07
3.590000000000000000e+02,5.959683419227360189e+07
3.600000000000000000e+02,5.959694118409869820e+07
3.610000000000000000e+02,5.959690655776169896e+07
3.620000000000000000e+02,5.959682326775120199e+07
3.630000000000000000e+02,5.959670763487579674e+07
3.640000000000000000e+02,5.959668532748310268e+07
3.650000000000000000e+02,5.959665477296210080e+07
3.660000000000000000e+02,5.959676951852349937e+07
3.670000000000000000e+02,5.959698708957319707e+07
3.680000000000000000e+02,5.959681177784769982e+07
3.690000000000000000e+02,5.959666568032229692e+07
3.700000000000000000e+02,5.959687433685740083e+07
3.710000000000000000e+02,5.959687309925980121e+07
3.720000000000000000e+02,5.959681674855359644e+07
3.730000000000000000e+02,5.959673347447849810e+07
3.740000000000000000e+02,5.959656517581839859e+07
3.750000000000000000e+02,5.959669544155669957e+07
3.760000000000000000e+02,5.959678811039450020e+07
3.770000000000000000e+02,5.959683727534469962e+07
3.780000000000000000e+02,5.959691041066209972e+07
3.790000000000000000e+02,5.959676416142769903e+07
3.800000000000000000e+02,5.959659366932330281e+07
3.810000000000000000e+02,5.959674838971280307e+07
3.820000000000000000e+02,5.959682966296590120e+07
3.830000000000000000e+02,5.959672488218449801e+07
3.840000000000000000e+02,5.959664380697090179e+07
3.850000000000000000e+02,5.959669391594810039e+07
3.860000000000000000e+02,5.959678819870120287e+07
3.870000000000000000e+02,5.959670760533689708e+07
3.880000000000000000e+02,5.959661599480360001e+07
3.890000000000000000e+02,5.959656697735460103e+07
3.900000000000000000e+02,5.959660899939840287e+07
3.910000000000000000e+02,5.959677313704899698e+07
3.920000000000000000e+02,5.959667751116299629e+07
3.930000000000000000e+02,5.959651506761030108e+07
3.940000000000000000e+02,5.959652555585739762e+07
3.950000000000000000e+02,5.959651603413680196e+07
3.960000000000000000e+02,5.959665032842680067e+07
3.970000000000000000e+02,5.959672171523050219e+07
3.980000000000000000e+02,5.959653838191600144e+07
3.990000000000000000e+02,5.959660289655470103e+07
4.000000000000000000e+02,5.959665920538160205e+07
4.010000000000000000e+02,5.959646514570339769e+07
4.020000000000000000e+02,5.959651993146579713e+07
4.030000000000000000e+02,5.959655609229759872e+07
4.040000000000000000e+02,5.959649713723660260e+07
4.050000000000000000e+02,5.959655634405849874e+07
4.060000000000000000e+02,5.959650153909970075e+07
4.070000000000000000e+02,5.959660137836790085e+07
4.080000000000000000e+02,5.959656140379620343e+07
4.090000000000000000e+02,5.959657035289710015e+07
4.100000000000000000e+02,5.959655333364970237e+07
4.110000000000000000e+02,5.959655664907120168e+07
4.120000000000000000e+02,5.959655098383379728e+07
4.130000000000000000e+02,5.959653069759610295e+07
4.140000000000000000e+02,5.959646487290229648e+07
4.150000000000000000e+02,5.959658326726630330e+07
4.160000000000000000e+02,5.959657029539059848e+07
4.170000000000000000e+02,5.959639333580309898e+07
4.180000000000000000e+02,5.959652192217969894e+07
4.190000000000000000e+02,5.959648981073330343e+07
4.200000000000000000e+02,5.959658253554390371e+07
4.210000000000000000e+02,5.959645630625580251e+07
4.220000000000000000e+02,5.959636848134569824e+07
4.230000000000000000e+02,5.959643768520209938e+07
4.240000000000000000e+02,5.959651719720889628e+07
4.250000000000000000e+02,5.959644495856759697e+07
4.260000000000000000e+02,5.959647282104869932e+07
4.270000000000000000e+02,5.959641704729700089e+07
4.280000000000000000e+02,5.959649622360420227e+07
4.290000000000000000e+02,5.959653178441149741e+07
4.300000000000000000e+02,5.959640123416899890e+07
4.310000000000000000e+02,5.959644216064210236e+07
4.320000000000000000e+02,5.959641080908200145e+07
4.330000000000000000e+02,5.959637206552080065e+07
4.340000000000000000e+02,5.959650764341399819e+07
4.350000000000000000e+02,5.959655025261019915e+07
4.360000000000000000e+02,5.959647084659290314e+07
4.370000000000000000e+02,5.959640619376949966e+07
4.380000000000000000e+02,5.959641543400009722e+07
4.390000000000000000e+02,5.959636839315330237e+07
4.400000000000000000e+02,5.959655807492580265e+07
4.410000000000000000e+02,5.959642947028910369e+07
4.420000000000000000e+02,5.959637682819820195e+07
4.430000000000000000e+02,5.959642404941800237e+07
4.440000000000000000e+02,5.959647873365820199e+07
4.450000000000000000e+02,5.959652234462399781e+07
4.460000000000000000e+02,5.959637588262010366e+07
4.470000000000000000e+02,5.959635227117580175e+07
4.480000000000000000e+02,5.959636653345119953e+07
4.490000000000000000e+02,5.959623171758980304e+07
4.500000000000000000e+02,5.959616887981060147e+07
4.510000000000000000e+02,5.959634962227439880e+07
4.520000000000000000e+02,5.959624802742280066e+07
4.530000000000000000e+02,5.959642105027829856e+07
4.540000000000000000e+02,5.959637397504889965e+07
4.550000000000000000e+02,5.959624888658390194e+07
4.560000000000000000e+02,5.959619807381170243e+07
4.570000000000000000e+02,5.959630367520879954e+07
4.580000000000000000e+02,5.959626933708780259e+07
4.590000000000000000e+02,5.959632543141920120e+07
4.600000000000000000e+02,5.959614165877909958e+07
4.610000000000000000e+02,5.959612393379499763e+07
4.620000000000000000e+02,5.959605557899119705e+07
4.630000000000000000e+02,5.959601939672750235e+07
4.640000000000000000e+02,5.959621503947670013e+07
4.650000000000000000e+02,5.959623429702539742e+07
4.660000000000000000e+02,5.959625803578110039e+07
4.670000000000000000e+02,5.959633808809290081e+07
4.680000000000000000e+02,5.959625321858689934e+07
4.690000000000000000e+02,5.959634059733980149e+07
4.700000000000000000e+02,5.959628081282120198e+07
4.710000000000000000e+02,5.959626334427169710e+07
4.720000000000000000e+02,5.959630810241889954e+07
4.730000000000000000e+02,5.959626786672440171e+07
4.740000000000000000e+02,5.959628959974820167e+07
4.750000000000000000e+02,5.959616313021370023e+07
4.760000000000000000e+02,5.959613800177960098e+07
4.770000000000000000e+02,5.959630706231450289e+07
4.780000000000000000e+02,5.959632784103869647e+07
4.790000000000000000e+02,5.959631313051269948e+07
4.800000000000000000e+02,5.959628864542009681e+07
4.810000000000000000e+02,5.959623533622930199e+07
4.820000000000000000e+02,5.959619361993650347e+07
4.830000000000000000e+02,5.959622011981579661e+07
4.840000000000000000e+02,5.959622554975560308e+07
4.850000000000000000e+02,5.959623689119239897e+07
4.860000000000000000e+02,5.959612123441030085e+07
4.870000000000000000e+02,5.959617426093819737e+07
4.880000000000000000e+02,5.959622995572990179e+07
4.890000000000000000e+02,5.959622169166280329e+07
4.900000000000000000e+02,5.959602683788400143e+07
4.910000000000000000e+02,5.959584968452019989e+07
4.920000000000000000e+02,5.959593735390660167e+07
4.930000000000000000e+02,5.959602454787970334e+07
4.940000000000000000e+02,5.959614225245340168e+07
4.950000000000000000e+02,5.959612411995600164e+07
4.960000000000000000e+02,5.959608660079000145e+07
4.970000000000000000e+02,5.959596610247039795e+07
4.980000000000000000e+02,5.959598376803539693e+07
4.990000000000000000e+02,5.959602609555049986e+07
5.000000000000000000e+02,5.959609750671490282e+07
5.010000000000000000e+02,5.959619622321219742e+07
5.020000000000000000e+02,5.959617718908979744e+07
5.030000000000000000e+02,5.959614328402990103e+07
5.040000000000000000e+02,5.959610003382450342e+07
5.050000000000000000e+02,5.959614135502909869e+07
5.060000000000000000e+02,5.959600735200019926e+07
5.070000000000000000e+02,5.959610659373620152e+07
5.080000000000000000e+02,5.959611542245530337e+07
5.090000000000000000e+02,5.959615040518859774e+07
5.100000000000000000e+02,5.959615944370870292e+07
5.110000000000000000e+02,5.959612740649510175e+07
5.120000000000000000e+02,5.959610990002150089e+07
5.130000000000000000e+02,5.959617162467779964e+07
5.140000000000000000e+02,5.959604837143939734e+07
5.150000000000000000e+02,5.959612973315340281e+07
5.160000000000000000e+02,5.959616721824020147e+07
5.170000000000000000e+02,5.959597720293249935e+07
5.180000000000000000e+02,5.959614775369539857e+07
5.190000000000000000e+02,5.959602169614060223e+07
5.200000000000000000e+02,5.959595546023630351e+07
5.210000000000000000e+02,5.959604682525490224e+07
5.220000000000000000e+02,5.959620092058789730e+07
5.230000000000000000e+02,5.959608863671880215e+07
5.240000000000000000e+02,5.959605649805369973e+07
5.250000000000000000e+02,5.959621639778509736e+07
5.260000000000000000e+02,5.959595632270409912e+07
5.270000000000000000e+02,5.959596926703420281e+07
5.280000000000000000e+02,5.959588184068760276e+07
5.290000000000000000e+02,5.959592381421659887e+07
5.300000000000000000e+02,5.959593351238209754e+07
5.310000000000000000e+02,5.959595630506630242e+07
5.320000000000000000e+02,5.959599884210249782e+07
5.330000000000000000e+02,5.959597388944029808e+07
5.340000000000000000e+02,5.959584791322950274e+07
5.350000000000000000e+02,5.959598554999709874e+07
5.360000000000000000e+02,5.959594535325600207e+07
5.370000000000000000e+02,5.959608084174010158e+07
5.380000000000000000e+02,5.959584820410060138e+07
5.390000000000000000e+02,5.959582785557729751e+07
5.400000000000000000e+02,5.959591174511309713e+07
5.410000000000000000e+02,5.959591253984779865e+07
5.420000000000000000e+02,5.959594680584269762e+07
5.430000000000000000e+02,5.959588400377149880e+07
5.440000000000000000e+02,5.959590453991509974e+07
5.450000000000000000e+02,5.959594610476569831e+07
5.460000000000000000e+02,5.959593903317350149e+07
5.470000000000000000e+02,5.959596798999220133e+07
5.480000000000000000e+02,5.959585571099709719e+07
5.490000000000000000e+02,5.959592633462139964e+07
5.500000000000000000e+02,5.959600859179309756e+07
5.510000000000000000e+02,5.959589964647050202e+07
5.520000000000000000e+02,5.959587062154579908e+07
5.530000000000000000e+02,5.959577578741689771e+07
5.540000000000000000e+02,5.959591509275580198e+07
5.550000000000000000e+02,5.959596712425419688e+07
5.560000000000000000e+02,5.959602151485729963e+07
5.570000000000000000e+02,5.959599969270899892e+07
5.580000000000000000e+02,5.959602299559450150e+07
5.590000000000000000e+02,5.959592573678539693e+07
5.600000000000000000e+02,5.959580328084760159e+07
5.610000000000000000e+02,5.959582181063169986e+07
5.620000000000000000e+02,5.959601549170310050e+07
5.630000000000000000e+02,5.959576308851189911e+07
5.640000000000000000e+02,5.959579055051179975e+07
5.650000000000000000e+02,5.959585176294519752e+07
5.660000000000000000e+02,5.959605008708190173e+07
5.670000000000000000e+02,5.959599900505310297e+07
5.680000000000000000e+02,5.959581933248139918e+07
5.690000000000000000e+02,5.959585721001239866e+07
5.700000000000000000e+02,5.959590491667599976e+07
5.710000000000000000e+02,5.959580634563879669e+07
5.720000000000000000e+02,5.959578823327209800e+07
5.730000000000000000e+02,5.959582705108399689e+07
5.740000000000000000e+02,5.959577020755860209e+07
5.750000000000000000e+02,5.959586794341419637e+07
5.760000000000000000e+02,5.959576677891120315e+07
5.770000000000000000e+02,5.959575638639540225e+07
5.780000000000000000e+02,5.959560113323640078e+07
5.790000000000000000e+02,5.959559001252839714e+07
5.800000000000000000e+02,5.959570922811129689e+07
5.810000000000000000e+02,5.959561374262759835e+07
5.820000000000000000e+02,5.959572305752470344e+07
5.830000000000000000e+02,5.959575954885350168e+07
5.840000000000000000e+02,5.959565408612599969e+07
5.850000000000000000e+02,5.959566613475970179e+07
5.860000000000000000e+02,5.959579593056250364e+07
5.870000000000000000e+02,5.959573687254200131e+07
5.880000000000000000e+02,5.959575422717870027e+07
5.890000000000000000e+02,5.959583475616510212e+07
5.900000000000000000e+02,5.959569854063860327e+07
5.910000000000000000e+02,5.959579438326670229e+07
5.920000000000000000e+02,5.959564329774110019e+07
5.930000000000000000e+02,5.959559155420710146e+07
5.940000000000000000e+02,5.959564361716400087e+07
5.950000000000000000e+02,5.959553479706349969e+07
5.960000000000000000e+02,5.959558230058889836e+07
5.970000000000000000e+02,5.959569244747850299e+07
5.980000000000000000e+02,5.959570152688279748e+07
5.990000000000000000e+02,5.959563893160349876e+07
6.000000000000000000e+02,5.959557912630459666e+07
6.010000000000000000e+02,5.959548336108119786e+07
6.020000000000000000e+02,5.959572067321579903e+07
6.030000000000000000e+02,5.959562899667669833e+07
